EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate,JoiningAge
1154,26,129,12,11,KGID101154,Channabasappa Halli,1994-02-23,1,3,0,2017-03-23,23
1155,26,129,10,2,KGID101155,Girish Pujari,1992-08-25,1,5,0,2016-12-29,24
1156,26,130,13,11,KGID101156,Halappa Patil,2005-05-05,1,3,0,2025-06-18,20
1157,26,130,13,11,KGID101157,Harish Hegde,2002-06-03,1,1,0,2023-12-11,21
1158,26,130,9,2,KGID101158,Sunita Poojary,1996-12-13,2,3,0,2023-06-16,26
1159,26,130,13,11,KGID101159,Ganesh Math,1995-10-17,1,3,0,2017-01-19,21
1160,26,130,11,2,KGID101160,Lokesh Naik,1996-10-30,1,7,0,2023-01-30,26
1161,26,130,11,2,KGID101161,Kumar Poojary,2001-07-24,1,7,0,2024-02-12,22
1162,26,130,13,11,KGID101162,Naveen Joshi,2001-10-07,1,7,0,2025-06-14,23
1163,26,130,10,2,KGID101163,Nagaraj Kulkarni,1993-12-22,1,1,0,2019-06-26,25
1164,26,130,10,2,KGID101164,Kumar Naik,1998-07-01,1,2,0,2023-03-28,24
1165,26,130,12,11,KGID101165,Santosh Hegde,1999-06-23,1,4,0,2025-09-04,26
1166,26,130,12,11,KGID101166,Muralidhar Yadav,2003-10-20,1,7,0,2024-08-08,20
1167,26,130,13,11,KGID101167,Prasanna Deshpande,2000-06-26,1,7,0,2021-10-03,21
1168,26,131,10,12,KGID101168,Manjunath Joshi,1988-10-14,1,8,0,2013-10-02,24
1169,26,131,13,12,KGID101169,Manjunath Patil,2003-10-17,1,1,0,2024-12-16,21
1170,26,131,13,11,KGID101170,Prakash Naik,1998-02-22,1,7,0,2024-06-11,26
1171,26,131,13,12,KGID101171,Prakash Biradar,1998-08-12,1,7,0,2023-08-15,25
1172,26,132,13,13,KGID101172,Kalavathi Joshi,2003-12-14,2,1,0,2024-10-19,20
1173,26,132,10,13,KGID101173,Padma Shetty,1999-09-29,2,8,1,2020-01-18,20
1174,26,132,11,13,KGID101174,Krishna Murthy Aithal,2002-06-27,1,1,0,2024-02-01,21
1175,26,132,11,13,KGID101175,Anjali Hegde,2000-09-19,3,1,0,2024-05-16,23
1176,26,132,11,13,KGID101176,Roopa Kamath,1992-01-28,2,7,0,2018-05-13,26
1177,26,133,10,14,KGID101177,Siddaraju Patil,1997-02-14,1,1,0,2022-11-12,25
1178,26,133,13,14,KGID101178,Prasanna Urs,2002-05-17,1,1,0,2023-10-15,21
1179,26,133,10,14,KGID101179,Gopal Reddy,1997-08-04,1,1,0,2021-06-26,23
1180,26,133,11,14,KGID101180,Prakash Iyer,1997-02-24,1,7,0,2023-04-02,26
1181,2,134,13,11,KGID101181,Rajesh Poojary,1998-07-05,1,7,0,2019-10-13,21
1182,2,134,13,11,KGID101182,Kumar Yadav,1997-01-30,1,7,0,2017-12-02,20
1183,2,134,13,11,KGID101183,Prakash Patil,1995-12-18,1,5,0,2022-07-17,26
1184,2,134,13,11,KGID101184,Vishwanath Nayaka,1996-12-02,1,3,0,2020-09-15,23
1185,2,134,12,11,KGID101185,Byrappa Iyer,2001-05-20,1,1,0,2021-10-05,20
1186,2,134,13,11,KGID101186,Yogesh Hiremath,1996-01-07,1,3,0,2016-11-12,20
1187,2,134,13,11,KGID101187,Vishwanath Pujari,1996-07-21,1,7,0,2016-12-20,20
1188,2,135,12,11,KGID101188,Muralidhar Urs,2003-11-30,1,3,0,2024-05-26,20
1189,2,135,9,2,KGID101189,Ashok Poojary,1988-10-20,1,3,0,2010-11-16,22
1190,2,135,11,2,KGID101190,Vidya Reddy,2001-04-01,2,7,0,2022-06-10,21
1191,2,135,13,11,KGID101191,Vidya Rao,1996-02-16,2,7,0,2016-11-20,20
1192,2,135,11,2,KGID101192,Naveen Patil,1997-10-24,1,1,0,2022-11-09,25
1193,2,135,13,11,KGID101193,Harish Hegde,2002-02-10,1,7,0,2025-01-18,22
1194,2,135,10,2,KGID101194,Channabasappa Hiremath,1992-01-26,1,3,0,2014-08-16,22
1195,2,135,13,11,KGID101195,Lokesh Naik,2000-07-04,1,1,0,2022-09-13,22
1196,2,135,11,11,KGID101196,Venkatesh Biradar,1990-11-11,1,7,0,2017-08-28,26
1197,2,135,13,11,KGID101197,Siddaraju Angadi,2004-06-16,1,4,0,2025-03-27,20
1198,2,136,13,11,KGID101198,Yogesh Devadiga,1996-11-03,1,7,0,2020-04-08,23
1199,2,136,10,2,KGID101199,Anand Reddy,1989-01-25,1,7,0,2010-09-10,21
1200,2,136,12,11,KGID101200,Sunil Halli,1998-10-14,1,6,0,2022-11-16,24
1201,2,136,12,11,KGID101201,Byrappa Nayak,2001-10-24,1,6,0,2023-05-15,21
1202,2,136,11,2,KGID101202,Vishwanath Math,2001-12-29,1,7,0,2025-09-07,23
1203,2,136,10,2,KGID101203,Shwetha Halli,2001-05-02,2,7,0,2021-11-27,20
1204,2,137,13,13,KGID101204,Meenakshi Biradar,2003-06-19,2,7,0,2024-03-03,20
1205,2,137,13,13,KGID101205,Kumar Deshpande,2001-07-27,1,5,0,2023-09-20,22
1206,2,137,10,13,KGID101206,Roopa Mudakavi,1995-12-11,2,3,0,2019-10-23,23
1207,2,137,11,13,KGID101207,Basavaraj Bhat,1991-10-01,1,7,0,2018-06-11,26
1208,12,138,13,11,KGID101208,Siddaraju Iyer,1999-02-13,1,7,0,2022-05-08,23
1209,12,138,11,11,KGID101209,Santosh Pujari,2002-10-11,1,3,0,2025-06-30,22
1210,12,138,10,2,KGID101210,Yogesh Pujari,1990-04-13,1,1,0,2013-12-28,23
1211,12,138,9,2,KGID101211,Santosh Yadav,1990-12-17,1,8,0,2012-03-07,21
1212,12,138,10,2,KGID101212,Siddaraju Achar,1999-06-08,1,1,0,2021-03-11,21
1213,12,138,13,11,KGID101213,Sunil Urs,2002-07-23,1,3,0,2025-07-30,23
1214,12,138,12,11,KGID101214,Santosh Reddy,1996-05-24,1,7,0,2023-01-05,26
1215,12,138,9,2,KGID101215,Girish Iyer,1991-11-19,1,7,0,2013-12-27,22
1216,12,138,11,11,KGID101216,Vijaya Kumar Swamy,1992-04-06,1,3,0,2017-05-08,25
1217,12,139,13,11,KGID101217,Mallikarjuna Pujari,2004-12-16,1,1,0,2025-12-07,20
1218,12,139,13,11,KGID101218,Nagaveni Biradar,2004-09-04,2,7,0,2025-01-02,20
1219,12,139,10,2,KGID101219,Narasimha Aithal,1998-11-21,1,1,0,2025-02-17,26
1220,12,139,9,2,KGID101220,Shobha Math,1985-04-12,2,5,0,2005-11-15,20
1221,12,139,10,2,KGID101221,Devendra Naidu,1990-03-17,1,7,0,2014-09-21,24
1222,12,139,13,11,KGID101222,Girija Math,2001-03-30,2,7,0,2024-03-01,22
1223,12,139,11,11,KGID101223,Harish Sindhe,1999-06-08,1,3,0,2020-07-29,21
1224,12,140,10,2,KGID101224,Parashuram Kalburgi,1995-08-24,1,7,0,2016-02-12,20
1225,12,140,12,11,KGID101225,Sowmya Naik,1996-09-23,2,3,0,2020-09-03,23
1226,12,140,12,11,KGID101226,Harish Kalburgi,1999-03-16,1,7,0,2024-08-18,25
1227,12,140,11,11,KGID101227,Kavya Kamath,1998-11-21,2,3,0,2024-03-06,25
1228,12,140,10,2,KGID101228,Shankar Deshpande,1988-09-12,1,1,0,2009-07-18,20
1229,12,140,13,11,KGID101229,Kumar Joshi,1999-06-11,1,7,0,2026-05-30,26
1230,12,141,10,13,KGID101230,Sujatha Setty,1995-10-27,2,3,0,2017-01-09,21
1231,12,141,13,13,KGID101231,Kavya Naik,2001-10-16,2,7,0,2022-10-17,21
1232,12,141,13,13,KGID101232,Suresh Setty,2005-05-06,1,7,0,2025-10-02,20
1233,12,141,10,13,KGID101233,Nagaveni Iyer,2000-01-15,2,7,0,2025-08-01,25
1234,12,141,13,13,KGID101234,Sujatha Devadiga,1996-09-21,2,7,0,2017-11-03,21
1235,12,141,13,13,KGID101235,Rekha Patil,2005-02-21,2,3,0,2025-10-08,20
1236,25,142,12,11,KGID101236,Yogesh Halli,2003-04-04,1,3,0,2025-01-10,21
1237,25,142,13,11,KGID101237,Umesh Patil,2004-11-13,1,3,0,2025-05-17,20
1238,25,142,9,2,KGID101238,Vishwanath Patil,1994-12-12,1,7,0,2017-08-07,22
1239,25,142,13,11,KGID101239,Narasimha Naidu,2004-06-07,1,1,0,2024-09-16,20
1240,25,142,13,11,KGID101240,Ganesh Angadi,1996-03-30,1,3,0,2016-12-02,20
1241,25,142,10,2,KGID101241,Ramesh Iyer,1989-10-13,1,7,0,2014-05-03,24
1242,25,142,13,11,KGID101242,Anand Chavan,1998-02-17,1,7,0,2023-06-11,25
1243,25,142,13,11,KGID101243,Nagaraj Biradar,2004-06-02,1,1,1,2026-05-21,21
1244,25,142,13,11,KGID101244,Manjunath Mudakavi,2003-04-16,1,3,0,2024-06-07,21
1245,25,142,13,11,KGID101245,Santosh Reddy,1996-12-25,1,3,0,2019-12-24,22
1246,25,143,13,11,KGID101246,Mahesh Aithal,1999-10-12,1,4,0,2024-12-28,25
1247,25,143,13,11,KGID101247,Prema Chavan,1999-11-04,2,2,0,2024-03-05,24
1248,25,143,13,11,KGID101248,Ramesh Pujari,2003-05-03,1,3,0,2025-12-25,22
1249,25,143,9,2,KGID101249,Priya Patil,1998-02-18,3,4,0,2023-05-19,25
1250,25,143,9,2,KGID101250,Devendra Setty,1989-05-10,1,3,1,2009-10-31,20
1251,25,143,10,2,KGID101251,Sunil Kalburgi,1987-12-24,1,7,0,2012-05-22,24
1252,25,143,13,11,KGID101252,Venkatesh Iyer,2003-09-26,1,1,0,2023-11-12,20
1253,25,143,10,2,KGID101253,Kumar Iyer,1991-09-02,1,8,0,2018-03-10,26
1254,25,143,13,11,KGID101254,Chandrashekar Urs,1998-04-11,1,1,0,2019-04-07,20
1255,25,144,10,2,KGID101255,Prakash Nayak,1988-07-29,1,4,0,2010-09-01,22
1256,25,144,13,11,KGID101256,Prasanna Kalburgi,2000-11-12,1,3,0,2021-03-10,20
1257,25,144,12,11,KGID101257,Raju Urs,1996-02-16,1,7,0,2020-03-21,24
1258,25,144,11,11,KGID101258,Byrappa Reddy,1996-10-14,1,5,0,2020-06-15,23
1259,25,144,11,11,KGID101259,Puneeth Urs,1997-12-01,1,7,0,2024-11-02,26
1260,25,144,10,2,KGID101260,Sunil Nayaka,1999-07-22,1,1,0,2021-02-27,21
1261,25,144,11,11,KGID101261,Manjunath Iyer,1998-03-20,1,7,0,2022-03-20,24
1262,25,145,13,13,KGID101262,Nandini Math,2004-10-06,2,1,0,2025-05-30,20
1263,25,145,10,13,KGID101263,Vani Nayak,2000-09-16,2,1,0,2022-09-07,21
1264,25,145,10,13,KGID101264,Radha Iyer,1990-07-31,2,8,0,2011-01-02,20
1265,25,145,10,13,KGID101265,Kalavathi Nayaka,1991-02-17,2,1,0,2016-05-07,25
1266,25,145,13,13,KGID101266,Mahesh Iyer,2005-06-22,1,1,0,2026-02-28,20
1267,25,145,13,13,KGID101267,Lakshmi Kamath,1996-12-30,2,3,0,2018-11-15,21
1268,15,146,12,11,KGID101268,Basavaraj Reddy,1993-06-14,1,7,0,2018-01-31,24
1269,15,146,9,2,KGID101269,Ramesh Urs,1988-09-12,1,7,0,2008-12-02,20
1270,15,146,13,11,KGID101270,Gowramma Rao,2000-08-12,2,3,0,2021-10-13,21
1271,15,146,11,11,KGID101271,Srinivas Poojary,1997-12-28,1,8,0,2019-03-29,21
1272,15,146,12,11,KGID101272,Naveen Nayaka,1997-01-27,1,3,0,2021-07-26,24
1273,15,146,13,11,KGID101273,Vishwanath Urs,1996-01-12,1,8,0,2017-10-08,21
1274,15,146,13,11,KGID101274,Siddaraju Iyer,2001-04-11,1,1,0,2024-03-29,22
1275,15,146,11,2,KGID101275,Muralidhar Nayak,1999-07-11,1,3,0,2020-03-26,20
1276,15,146,13,11,KGID101276,Shivakumar Joshi,1996-07-10,1,7,1,2019-06-29,22
1277,15,147,12,11,KGID101277,Dinesh Achar,1994-06-07,1,3,0,2015-12-02,21
1278,15,147,9,2,KGID101278,Parashuram Mudakavi,1988-12-08,1,7,0,2013-09-22,24
1279,15,147,10,2,KGID101279,Byrappa Kalburgi,1995-09-24,1,3,0,2018-05-23,22
1280,15,147,10,2,KGID101280,Yogesh Kalburgi,1993-06-03,1,5,0,2017-01-01,23
1281,15,147,10,2,KGID101281,Nagaveni Nayak,1991-08-06,2,7,0,2015-11-09,24
1282,15,147,9,2,KGID101282,Nandini Kalburgi,1994-05-17,2,1,1,2020-11-03,26
1283,15,147,10,2,KGID101283,Krishna Murthy Naidu,1999-02-23,1,7,0,2021-03-30,22
1284,15,147,13,11,KGID101284,Vijaya Kumar Joshi,1997-01-17,1,1,0,2017-09-13,20
1285,15,147,12,11,KGID101285,Mahadevappa Naidu,1996-08-19,1,7,0,2020-04-07,23
1286,15,147,10,2,KGID101286,Santosh Mudakavi,1999-01-04,1,5,0,2025-06-13,26
1287,15,148,12,11,KGID101287,Krishna Murthy Naidu,1995-07-15,1,3,0,2017-05-16,21
1288,15,148,9,2,KGID101288,Chandrashekar Nayak,1986-01-08,1,3,0,2006-11-29,20
1289,15,148,11,11,KGID101289,Mahesh Aithal,1998-01-12,1,3,0,2023-04-08,25
1290,15,148,12,11,KGID101290,Byrappa Nayaka,1998-04-27,1,7,0,2019-11-11,21
1291,15,148,9,2,KGID101291,Ramesh Achar,1987-06-09,1,3,0,2012-12-26,25
1292,15,148,12,11,KGID101292,Prakash Kamath,2003-11-20,1,3,0,2025-06-18,21
1293,15,148,9,2,KGID101293,Muralidhar Deshpande,1985-12-12,1,7,0,2010-06-14,24
1294,15,148,9,2,KGID101294,Byrappa Kulkarni,1991-10-30,1,1,0,2018-05-07,26
1295,15,149,13,13,KGID101295,Nandini Aithal,1995-12-08,2,1,0,2018-12-26,23
1296,15,149,13,13,KGID101296,Chaya Deshpande,1995-08-11,2,7,0,2017-12-12,22
1297,15,149,10,13,KGID101297,Sunita Sindhe,1999-02-27,2,3,0,2021-09-22,22
1298,15,149,10,13,KGID101298,Vani Kulkarni,2000-10-27,2,4,0,2024-02-26,23
1299,15,149,11,13,KGID101299,Sowmya Nayaka,1997-03-09,2,5,0,2019-10-24,22
1300,15,149,13,13,KGID101300,Radha Biradar,2002-09-18,2,4,0,2025-08-04,22
1301,21,150,13,11,KGID101301,Ganesh Kulkarni,1999-01-03,1,7,0,2019-04-02,20
1302,21,150,9,2,KGID101302,Siddaraju Naidu,1989-03-18,1,7,0,2012-01-22,22
1303,21,150,13,11,KGID101303,Krishna Murthy Iyer,1999-03-09,1,3,0,2025-02-17,25
1304,21,150,12,11,KGID101304,Padma Urs,1994-03-05,2,1,0,2016-03-01,21
1305,21,150,10,2,KGID101305,Anand Patil,1993-09-25,1,2,1,2020-08-09,26
1306,21,150,11,11,KGID101306,Lokesh Angadi,1994-03-03,1,7,0,2020-02-24,25
1307,21,150,12,11,KGID101307,Anand Joshi,1996-07-21,1,7,0,2019-01-06,22
1308,21,150,13,11,KGID101308,Rajesh Yadav,2001-10-27,1,3,0,2023-10-01,21
1309,21,150,13,11,KGID101309,Anitha Nayaka,1997-10-13,2,3,0,2019-11-19,22
1310,21,151,12,11,KGID101310,Naveen Mudakavi,2004-05-07,1,3,0,2025-03-17,20
1311,21,151,13,11,KGID101311,Nagaveni Biradar,1996-11-18,2,6,0,2018-05-24,21
1312,21,151,9,2,KGID101312,Krishna Murthy Achar,1995-06-02,1,7,0,2019-10-22,24
1313,21,151,12,11,KGID101313,Yogesh Pujari,1999-04-07,1,7,0,2023-02-01,23
1314,21,151,13,11,KGID101314,Sujatha Setty,1999-11-12,2,7,0,2024-08-04,24
1315,21,151,12,11,KGID101315,Vinay Aithal,1997-05-08,1,1,0,2023-07-31,26
1316,21,151,13,11,KGID101316,Lokesh Angadi,2002-08-11,1,8,0,2023-02-18,20
1317,21,151,13,11,KGID101317,Vishwanath Angadi,2002-05-17,1,7,0,2023-03-14,20
1318,21,151,10,2,KGID101318,Sunil Naik,1990-11-30,1,7,0,2016-01-09,25
1319,21,152,13,11,KGID101319,Raghavendra Poojary,2002-05-05,1,3,0,2025-11-03,23
1320,21,152,10,2,KGID101320,Vishwanath Chavan,1997-06-24,1,3,0,2017-10-02,20
1321,21,152,12,11,KGID101321,Sharada Achar,2001-12-02,2,3,0,2022-10-02,20
1322,21,152,9,2,KGID101322,Mallikarjuna Halli,1997-08-12,1,7,0,2023-03-02,25
1323,21,152,12,11,KGID101323,Sunita Sindhe,1992-10-26,2,3,0,2013-08-27,20
1324,21,152,11,11,KGID101324,Puneeth Reddy,1992-07-08,1,1,0,2015-01-23,22
1325,21,152,13,11,KGID101325,Halappa Deshpande,2004-04-30,1,1,0,2025-11-22,21
1326,21,152,12,11,KGID101326,Nagaraj Chavan,2003-02-08,1,7,0,2026-01-23,22
1327,21,152,10,2,KGID101327,Kumar Sindhe,1996-02-27,1,7,0,2021-10-05,25
1328,21,153,10,13,KGID101328,Chandrashekar Hiremath,1998-11-02,1,5,0,2020-11-09,22
1329,21,153,13,13,KGID101329,Muralidhar Sindhe,2002-10-09,1,7,0,2025-03-08,22
1330,21,153,11,13,KGID101330,Vidya Naik,1999-01-12,2,7,0,2021-11-28,22
1331,21,153,11,13,KGID101331,Meenakshi Kalburgi,1999-01-22,2,3,0,2024-10-02,25
1332,21,153,13,13,KGID101332,Kalavathi Biradar,1995-11-14,2,7,0,2018-08-02,22
1333,21,153,11,13,KGID101333,Ramesh Hegde,1996-04-29,1,3,0,2019-11-04,23
1334,29,154,10,2,KGID101334,Naveen Math,1989-05-29,1,3,0,2014-08-31,25
1335,29,154,9,2,KGID101335,Kalavathi Shetty,1984-11-04,2,3,0,2006-02-10,21
1336,29,154,11,2,KGID101336,Prakash Sindhe,1998-10-17,1,5,0,2023-07-13,24
1337,29,154,11,11,KGID101337,Krishna Murthy Shetty,2000-08-07,1,8,0,2021-11-26,21
1338,29,154,11,11,KGID101338,Prakash Urs,2000-06-24,1,2,0,2022-03-13,21
1339,29,154,13,11,KGID101339,Devendra Hegde,2003-10-25,1,1,0,2024-03-31,20
1340,29,154,9,2,KGID101340,Raju Math,1996-10-23,1,3,1,2021-02-04,24
1341,29,154,12,11,KGID101341,Nandini Gowda,2002-12-12,2,3,0,2025-03-15,22
1342,29,155,12,11,KGID101342,Santosh Kamath,1998-11-10,1,3,0,2022-07-25,23
1343,29,155,11,11,KGID101343,Ravindra Poojary,1994-11-13,1,3,0,2017-09-23,22
1344,29,155,13,11,KGID101344,Byrappa Kamath,2003-04-26,1,1,0,2023-11-28,20
1345,29,155,11,2,KGID101345,Venkatesh Kamath,1995-04-26,1,3,0,2016-06-14,21
1346,29,155,13,11,KGID101346,Byrappa Bhat,2000-09-17,1,3,0,2022-07-01,21
1347,29,155,12,11,KGID101347,Mallikarjuna Halli,2001-09-17,1,7,0,2023-02-25,21
1348,29,155,13,11,KGID101348,Sunil Bhat,2002-03-14,1,3,0,2025-08-10,23
1349,29,155,13,11,KGID101349,Vinay Angadi,1998-02-20,1,1,0,2021-11-29,23
1350,29,155,9,2,KGID101350,Nandini Iyer,1992-09-01,2,1,0,2018-11-05,26
1351,29,156,13,11,KGID101351,Puneeth Biradar,2001-01-16,1,3,0,2021-06-24,20
1352,29,156,10,2,KGID101352,Shivakumar Hegde,1991-11-14,1,3,0,2015-03-28,23
1353,29,156,12,11,KGID101353,Jyothi Math,1994-11-30,2,3,0,2015-10-28,20
1354,29,156,13,11,KGID101354,Umesh Hiremath,2004-06-27,1,3,0,2025-11-10,21
1355,29,156,12,11,KGID101355,Mahesh Bhat,1993-06-21,1,5,0,2016-01-13,22
1356,29,156,13,11,KGID101356,Mallikarjuna Aithal,2002-02-09,1,7,0,2024-11-15,22
1357,29,156,9,2,KGID101357,Kalavathi Sindhe,1986-07-31,2,7,0,2012-01-01,25
1358,29,157,13,13,KGID101358,Shwetha Yadav,2000-02-07,2,6,0,2022-01-13,21
1359,29,157,11,13,KGID101359,Deepa Nayaka,1996-12-21,2,1,0,2020-08-21,23
1360,29,157,13,13,KGID101360,Girija Aithal,1999-07-11,2,5,0,2023-12-19,24
1361,29,157,10,13,KGID101361,Mangala Kulkarni,1993-06-01,2,5,0,2017-08-15,24
1362,29,157,11,13,KGID101362,Gopal Sindhe,1990-08-13,1,7,0,2013-12-26,23
1363,6,158,13,11,KGID101363,Gopal Nayaka,2002-08-29,1,7,0,2025-02-12,22
1364,6,158,12,11,KGID101364,Jyothi Naik,1997-10-06,2,1,0,2019-10-04,21
1365,6,158,10,2,KGID101365,Umesh Chavan,1997-10-01,1,7,0,2023-03-11,25
1366,6,158,13,11,KGID101366,Mahesh Urs,1999-10-05,1,3,0,2021-01-03,21
1367,6,158,13,11,KGID101367,Anand Pujari,2005-05-21,1,7,0,2025-06-20,20
1368,6,158,10,2,KGID101368,Naveen Naik,1995-03-12,1,1,0,2016-06-25,21
1369,6,158,12,11,KGID101369,Rajesh Rao,1998-07-14,1,3,0,2021-10-22,23
1370,6,158,10,2,KGID101370,Siddaraju Nayaka,1992-05-26,1,1,0,2012-08-18,20
1371,6,159,12,11,KGID101371,Venkatesh Kulkarni,1999-02-15,1,7,0,2022-05-17,23
1372,6,159,11,11,KGID101372,Vinay Patil,1996-07-19,1,3,0,2017-01-24,20
1373,6,159,13,11,KGID101373,Channabasappa Biradar,2001-03-31,1,7,1,2022-02-22,20
1374,6,159,11,2,KGID101374,Vishwanath Gowda,1998-07-04,1,1,0,2019-11-03,21
1375,6,159,13,11,KGID101375,Santosh Hiremath,2005-06-24,1,7,0,2026-05-23,20
1376,6,159,12,11,KGID101376,Krishna Murthy Hiremath,1996-05-11,1,7,0,2022-04-12,25
1377,6,159,10,2,KGID101377,Sunil Yadav,1998-02-21,1,7,0,2022-01-01,23
1378,6,160,11,11,KGID101378,Manjunath Biradar,1996-07-10,1,7,0,2021-09-15,25
1379,6,160,10,2,KGID101379,Harish Hegde,2001-01-29,1,1,0,2022-03-12,21
1380,6,160,12,11,KGID101380,Lakshmi Kamath,1995-12-15,2,3,0,2017-10-13,21
1381,6,160,11,2,KGID101381,Muralidhar Math,1992-10-25,1,7,0,2015-08-30,22
1382,6,160,10,2,KGID101382,Chandrashekar Kulkarni,1993-05-23,1,7,0,2019-07-29,26
1383,6,160,11,2,KGID101383,Gowramma Deshpande,2002-03-21,2,7,0,2023-07-22,21
1384,6,161,13,13,KGID101384,Halappa Bhat,2003-02-09,1,5,0,2024-08-13,21
1385,6,161,10,13,KGID101385,Srinivas Poojary,1989-01-13,1,1,0,2014-01-31,25
1386,6,161,11,13,KGID101386,Prema Joshi,1998-07-22,2,1,0,2023-03-19,24
1387,6,161,13,13,KGID101387,Roopa Reddy,2001-12-06,2,7,0,2024-09-05,22
1388,6,161,13,13,KGID101388,Nandini Patil,2003-03-18,2,7,0,2024-11-16,21
1389,6,161,13,13,KGID101389,Nagaveni Patil,1999-12-21,2,2,0,2024-12-27,25
1390,23,162,9,1,KGID101390,Dinesh Sindhe,1994-05-25,1,3,0,2020-11-11,26
1391,23,162,9,2,KGID101391,Rekha Bhat,1990-04-27,2,7,0,2014-01-07,23
1392,23,162,9,2,KGID101392,Mahesh Nayaka,1987-01-30,1,4,0,2011-11-27,24
1393,23,162,11,2,KGID101393,Shivakumar Achar,1991-10-31,1,7,0,2013-05-04,21
1394,23,162,10,2,KGID101394,Chaya Devadiga,1989-05-13,2,3,0,2014-03-15,24
1395,23,162,12,11,KGID101395,Anand Nayak,1995-12-25,1,7,0,2019-08-15,23
1396,23,162,9,2,KGID101396,Shankar Hegde,1989-08-21,1,1,0,2011-11-30,22
1397,23,163,12,11,KGID101397,Harish Kalburgi,2001-01-07,1,5,0,2022-11-28,21
1398,23,163,11,2,KGID101398,Venkatesh Sindhe,1999-05-17,1,1,0,2022-07-13,23
1399,23,163,11,2,KGID101399,Devendra Halli,2001-11-02,1,3,0,2024-07-22,22
1400,23,163,13,11,KGID101400,Kumar Iyer,1995-12-08,1,7,0,2017-01-07,21
1401,23,163,13,11,KGID101401,Manjula Math,2003-09-09,2,7,0,2025-04-09,21
1402,23,163,9,2,KGID101402,Raghavendra Math,1986-09-25,1,7,0,2011-03-23,24
1403,23,163,12,11,KGID101403,Ganesh Swamy,2003-03-05,1,3,0,2025-07-18,22
1404,23,163,11,2,KGID101404,Girija Setty,2002-07-20,2,5,0,2023-03-20,20
1405,23,164,13,11,KGID101405,Mallikarjuna Biradar,1995-10-12,1,1,0,2019-08-12,23
1406,23,164,13,11,KGID101406,Kalavathi Angadi,1996-06-09,2,7,0,2016-10-04,20
1407,23,164,9,2,KGID101407,Vishwanath Nayaka,1985-12-17,1,1,0,2012-08-02,26
1408,23,164,13,11,KGID101408,Vishwanath Poojary,1998-08-19,1,1,0,2018-12-02,20
1409,23,164,9,2,KGID101409,Ganesh Joshi,1992-07-14,1,7,0,2018-02-26,25
1410,23,164,10,2,KGID101410,Parashuram Yadav,1989-07-05,1,7,0,2012-02-19,22
1411,23,165,13,13,KGID101411,Kumar Joshi,2000-04-29,1,7,0,2023-06-08,23
1412,23,165,11,13,KGID101412,Sujatha Pujari,1999-06-06,2,7,0,2024-07-15,25
1413,23,165,13,13,KGID101413,Kalavathi Achar,1998-01-29,2,7,0,2020-09-04,22
1414,23,165,10,13,KGID101414,Rathnamma Poojary,1996-11-10,2,3,0,2022-09-28,25
1415,23,165,11,13,KGID101415,Shwetha Bhat,1991-09-26,2,7,0,2017-04-14,25
1416,23,165,13,13,KGID101416,Pushpa Pujari,1999-06-04,2,8,0,2025-10-25,26
1417,10,166,10,2,KGID101417,Chandrashekar Setty,1991-03-11,1,3,0,2011-11-14,20
1418,10,166,13,11,KGID101418,Suresh Halli,2003-07-20,1,7,0,2024-11-15,21
1419,10,166,13,11,KGID101419,Roopa Biradar,2001-12-27,3,7,0,2023-09-13,21
1420,10,166,11,2,KGID101420,Anand Joshi,1998-12-19,1,1,0,2021-06-17,22
1421,10,166,11,2,KGID101421,Radha Swamy,1992-03-24,2,7,0,2018-12-18,26
1422,10,166,9,2,KGID101422,Mahadevappa Setty,1989-04-04,1,3,0,2014-09-23,25
1423,10,166,9,2,KGID101423,Nagaraj Achar,1990-11-17,1,1,0,2015-06-22,24
1424,10,167,11,11,KGID101424,Nagaraj Iyer,1992-05-14,1,5,0,2013-04-23,20
1425,10,167,13,11,KGID101425,Girish Kalburgi,1995-11-19,1,2,0,2019-11-08,23
1426,10,167,13,11,KGID101426,Siddaraju Angadi,2001-02-07,1,1,0,2022-11-20,21
1427,10,167,13,11,KGID101427,Naveen Reddy,2004-09-16,1,7,0,2025-09-10,20
1428,10,167,9,2,KGID101428,Raghavendra Poojary,1987-05-09,1,7,0,2012-08-09,25
1429,10,167,12,11,KGID101429,Vishwanath Biradar,1999-06-12,1,7,0,2019-12-30,20
1430,10,167,12,11,KGID101430,Naveen Poojary,1999-04-25,1,7,0,2019-09-26,20
1431,10,168,9,1,KGID101431,Channabasappa Kulkarni,1992-04-17,1,3,0,2013-10-08,21
1432,10,168,13,11,KGID101432,Byrappa Hiremath,1996-06-26,1,1,1,2020-07-20,24
1433,10,168,13,11,KGID101433,Vishwanath Hiremath,2000-01-12,1,7,0,2022-01-20,22
1434,10,168,10,2,KGID101434,Naveen Patil,1994-04-26,1,7,0,2018-08-09,24
1435,10,168,13,11,KGID101435,Siddaraju Bhat,2002-12-13,1,7,0,2025-03-07,22
1436,10,168,13,11,KGID101436,Santosh Patil,1997-05-27,1,3,0,2023-10-27,26
1437,10,168,13,11,KGID101437,Mahesh Deshpande,2003-11-14,1,7,0,2024-09-12,20
